,Unnamed: 0,Date,User,Tweet,English
49,49,2023-02-08 05:11:44+00:00,mattake156,"午前中はオシドリはあまり見られなかったので、白鳥ロードに向かう途中にぱっと視界が開け大山が綺麗な姿を見せてくれました。

眼の前を流れる日野川ではカワセミの姿も。

#大山
#鳥取県
#鳥取県江府町
#鳥取観光
#tottori
#鳥取ぐらむ 
#mountdaisen
#travel https://t.co/hv633Mhaaz https://t.co/dBBpJ5i2dq","I didn't see many mandarin ducks in the morning, so on the way to Shiratori Road, the view suddenly opened and Mt. Oyama showed me a beautiful appearance.

You can also see kingfishers in the Hino River that flows in front of you.

#Oyama
#Tottori Prefecture
#Kofu Town, Tottori Prefecture
#Tottori sightseeing
#tottori
#tottori guramu
#mountdaisen
#travel https://t.co/hv633Mhaaz https://t.co/dBBpJ5i2dq"
50,50,2023-02-08 04:52:48+00:00,Jr_TAKOYAKI,"え？
アース製薬だったの？
鳥取観光のCMかと思った
#ダレハナ","picture?
Was it Earth Pharmaceutical?
I thought it was a Tottori sightseeing commercial
#darehana"
51,51,2023-02-07 22:07:48+00:00,senryuji_hino,"おはようございます

本日の #泉龍寺 は晴れ時々曇りです
最高気温7度・最低気温マイナス1度
現在1度です

本日も緩やかな雪解けの日和です

#鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント https://t.co/IOGXw8QuP4","good morning

#Senryu-ji Temple today is sunny and sometimes cloudy
Maximum temperature 7 degrees, minimum temperature -1 degree
1 degree now

Today is also a perfect day for the gradual thaw

#Tottori sightseeing #Hino-cho, Hino-gun #Temple #Shrines and temples #Temple tour #Station memo #Station memo trip #Tsumugi event https://t.co/IOGXw8QuP4"
52,52,2023-02-07 08:14:52+00:00,rac_oor,"@goma_ris 今日買ったシフォンは新商品って書いてあったんだけど、めちゃくちゃ美味しかった😭💗💗💗
鳥取、観光スポットなさすぎて行くの躊躇われるよね😂😂😂","@goma_ris The chiffon I bought today was written as a new product, but it was really delicious 😭💗💗💗
Tottori is hesitant to go because there are too few sightseeing spots 😂😂😂"
53,53,2023-02-07 06:31:54+00:00,senryuji_hino,"めもらー様に教えていただき、おでかけカメラデビューを果たしました
花手水の上のおしどりなつむぎさん

 #泉龍寺 #鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント #節分 #豆まき https://t.co/6yqJ9D7OYp","Thanks to Memora-sama, I made my debut as an outing camera.
Natsumugi-san, a mandarin duck on the flower chozubachi

 #Senryu-ji Temple #Sightseeing in Tottori #Hino Town Hino-gun #Temple #Shrines and Temples #Temple Tour #Station Memo #Station Memo Trip #Tsumugi Event #Setsubun #Mamemaki https://t.co/6yqJ9D7OYp"
54,54,2023-02-07 03:21:53+00:00,Mitsuko_Tottori,"#砂丘らーめん 試食会❗ウマイ🎵 #大山こむぎ の #自家製麺、#鳥取和牛 香り高く優しいスープ、県産野菜、#味変 が楽しい。牛肉煮込とろとろ。#鳥取観光 新たな目玉。#麺やまつり 、#はなふさ 、元大使館料理人工藤さんのコラボ☺️完成が楽しみ 
#牛骨 #らーめん #ベジ #鳥取県 #ソムリエ #西村みつこ https://t.co/I5fOZgKllw","#Dune Ramen Tasting Party ❗ Yummy 🎵 #Oyama Mugi's #homemade noodles, #Tottori Wagyu beef fragrant and gentle soup, prefectural vegetables, #taste strange is fun. Stewed beef melty. #Tottori sightseeing A new highlight. #MenyaMatsuri, #Hanafusa, collaboration with former embassy chef Kaito-san ☺️ I'm looking forward to the completion
#Beef bones #Ramen #Veggie #Tottori prefecture #Sommelier #Mitsuko Nishimura https://t.co/I5fOZgKllw"
55,55,2023-02-07 02:39:04+00:00,senryuji_hino,"おはようございます

本日の #泉龍寺 は晴れ時々曇りです
最高気温9度・最低気温マイナス1度
現在6度です

あちこちから雪解けの水音が聞こえる穏やかな日和です

#鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント https://t.co/3Vgjv1lOWR","good morning

#Senryu-ji Temple today is sunny and sometimes cloudy
Highest temperature 9°C, lowest temperature -1°C
6 degrees now

It's a calm day where you can hear the sound of water melting snow here and there.

#Tottori sightseeing #Hino-cho, Hino-gun #Temple #Shrines and temples #Temple tour #Station memo #Station memo trip #Tsumugi event https://t.co/3Vgjv1lOWR"
56,56,2023-02-07 01:44:10+00:00,Z5JN0N0hqpK4M7h,"今年の夏、サンライズ出雲に乗って、島根と鳥取観光に行く予定です
#musicshower","This summer, I plan to go sightseeing in Shimane and Tottori on the Sunrise Izumo.
#musicshower"
57,57,2023-02-07 00:31:01+00:00,mikantiti_bunta,"今日は急遽レンタカーでの島根、鳥取観光に変更！
チャイルドシートがないレンタカー店ってあるんですね🤔
結果、トヨタレンタカーに決定！
バスで行く予定が
お宿までタクシーが無料で迎えにきてくれるって✨
妊婦妻には助かります🙇‍♂️","Today we suddenly changed to sightseeing in Shimane and Tottori by rent-a-car!
There are car rental shops that don't have child seats🤔
As a result, we decided on Toyota Rent a Car!
I plan to go by bus
A taxi will pick you up at your hotel for free.
Helpful for pregnant wives🙇‍♂️"
58,58,2023-02-06 00:08:29+00:00,senryuji_hino,"おはようございます

本日の #泉龍寺 は晴れ時々曇りです
最高気温9度・最低気温マイナス7度
現在マイナス2度です

本日もいいお天気です

#鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント https://t.co/yeNygIUWJa","good morning

#Senryu-ji Temple today is sunny and sometimes cloudy
Highest temperature 9°C, lowest temperature -7°C
It's minus 2 degrees right now.

Nice weather today

#Tottori sightseeing #Hino-cho, Hino-gun #Temple #Shrines and temples #Temple tour #Station memo #Station memo trip #Tsumugi event https://t.co/yeNygIUWJa"
59,59,2023-02-05 12:21:44+00:00,senryuji_hino,"かまくらのなかでお餅を焼きました

#鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント #泉龍寺 #かまくら #雪 #餅 https://t.co/9KGR7TcFnF","We baked rice cakes in the kamakura

#Tottori sightseeing #Hino-cho, Hino-gun #Temple #Shrines and temples #Temple tour #Station memo #Station memo trip #Tsumugi event #Senryuji temple #Kamakura #Snow #Mochi https://t.co/9KGR7TcFnF"
60,60,2023-02-05 11:13:27+00:00,photo_yanagi_ca,"@rikkyun3 鳥取観光含めてロケ撮影の旅🚗 ³₃
良いですね！
交渉して朝日行けるように！

了解です‼️","@rikkyun3 Location shooting trip including sightseeing in Tottori🚗 ³₃
nice one!
Negotiate to go to the sunrise!

I got it! ️"
61,61,2023-02-05 02:07:46+00:00,inaba2383,"山陰在住のバイク乗ったり配信やってりしている田舎者
おしゃべり＆お洒落な音楽大好き
鳥取観光来られる際はきびだんごなくてもお供するんで声かけて下さいな

#2月になったのでフォロワーさんに自己紹介しようぜ https://t.co/gHoK2YTRdl","A country boy living in San'in who rides a motorcycle and broadcasts
I love chatting and stylish music
When you come to Tottori for sightseeing, I will accompany you without millet dumplings, so please let me know.

# Since it's February, let's introduce ourselves to our followers https://t.co/gHoK2YTRdl"
62,62,2023-02-04 23:32:19+00:00,senryuji_hino,"おはようございます

本日の #泉龍寺 は久々の晴れです
最高気温7度・最低気温マイナス6度
現在マイナス4度です

現在もやがかかっています
いいお天気になりそうです

#鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント https://t.co/nqJsBWYYSR","good morning

Today's #senryu-ji is sunny for the first time in a while
Highest temperature 7°C, lowest temperature -6°C
It's minus 4 degrees right now

It's hazy now
It looks like it's going to be a nice weather

#Tottori sightseeing #Hino-cho, Hino-gun #Temple #Shrines and temples #Temple tour #Station memo #Station memo trip #Tsumugi event https://t.co/nqJsBWYYSR"
63,63,2023-02-04 13:09:09+00:00,kazama_kizuna,"旅行SNSのRECOTRIPに投稿しました！みんなもアプリをDLして旅行をもっと楽しもう！ #recotrip #旅行 #米子ワシントンホテルプラザ   #朝食おいしい
 #和定食   #和食   #カレイの干物
 #しじみ汁   #米子市
 #鳥取   #観光   #ウェルカニ
 #キャンペーン
https://t.co/5tl75G8QON","Posted on travel SNS RECOTRIP! Let's all download the app and enjoy the trip even more! #recotrip #travel #Yonago Washington Hotel Plaza #breakfast delicious
 #Japanese set meal #Japanese food #Dried flounder
 #Clam soup #Yonago city
 #Tottori #Sightseeing #Welcani
 #campaign
https://t.co/5tl75G8QON"
64,64,2023-02-04 09:50:47+00:00,kokkai_kengaku,"自治体初のAIアバター職員採用　メタバースによる課題解決を促進 
#鳥取県

＞NFTを活用して鳥取を応援するようなプロジェクトが生まれたり、メタバース上で鳥取県の魅力を発信されたり、リアルの鳥取観光や物産振興において新たな関わり方が生まれることが期待されます。 https://t.co/V0kGEIy0zp","Recruitment of AI avatar staff for the first time in a local government Promoting problem solving with the Metaverse
#Tottori Prefecture

> It is expected that projects that support Tottori will be created using NFT, the charm of Tottori prefecture will be transmitted on the metaverse, and new ways of involvement will be created in real Tottori tourism and product promotion. https://t.co/V0kGEIy0zp"
65,65,2023-02-04 01:02:13+00:00,AtomTottoriSprt,"🎪第24回 #智頭宿雪まつり ❄️本日開催です❇️✨
✅幻想の智頭宿「灯りの小路」
✅智頭宿一円での出店「体が温まる食べ物」
✅駅前でのぜんざいや豚汁のふるまい
✅#智頭急行 でご来場の方へ、雪まつりストラップ🎁(限定)
🔗https://t.co/ZvGM4UOLPj

#XANA #メタバース #智頭町 #鳥取 #観光 #山陰","🎪The 24th #Chizu-shuku Snow Festival ❄️Held today ❇️✨
✅Fantastic Chizu Inn ""Akari no Koji""
✅Opening a store in Chizu-juku ""Food that warms the body""
✅ Serving zenzai and pork miso soup in front of the station
✅Snow Festival Straps🎁(Limited) for visitors coming by #Chizu Express
🔗https://t.co/ZvGM4UOLPj

#XANA #metaverse #chizucho #tottori #sightseeing #sanin"
66,66,2023-02-03 22:21:38+00:00,senryuji_hino,"おはようございます

本日の #泉龍寺 は曇りです
最高気温6度・最低気温マイナス7度
現在マイナス3度です

本日は立春です
暦の上ではもう春、雪もこれからだんだん解けてまいります

#鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント https://t.co/ccNfx2LQbU","good morning

#Senryu-ji Temple is cloudy today
Highest temperature 6°C, lowest temperature -7°C
It's minus 3 degrees right now

Today is the first day of spring
According to the calendar, it's already spring, and the snow will gradually melt from now on.

#Tottori sightseeing #Hino-cho, Hino-gun #Temple #Shrines and temples #Temple tour #Station memo #Station memo trip #Tsumugi event https://t.co/ccNfx2LQbU"
67,67,2023-02-03 10:30:35+00:00,misasakan1,"本日は節分。細やかながら豆をご用意しております✨
皆様に福が訪れますように、、、✨

◇三朝館公式HP▼
https://t.co/rjngnoO24M
 #日本遺産 #三朝館 #三徳山 #鳥取 #温泉旅館 #温泉旅行 #鳥取旅行 #鳥取観光 #旅 #鳥取グルメ #japan #followme #カニ #ウェルカニとっとり #豆まき #節分 https://t.co/ZZ08iK1lW6","Setsubun today. We are preparing beans while being delicate ✨
Good luck to all of you,,,✨

◇Misasakan official website▼
https://t.co/rjngnoO24M
 #Japan heritage #Misasakan #Mt.Mitoku #Tottori #hot spring inn #hot spring trip #Tottori trip #Tottori sightseeing #trip #Tottori gourmet #japan #followme #crab #well crab tottori #mamemaki #Setsubun https://t.co /ZZ08iK1lW6"
68,68,2023-02-03 10:18:58+00:00,senryuji_hino,"節分の法要が終わりましたので、つむぎさんのおうちも節分仕様になりました

 #泉龍寺 #鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント #節分 #豆まき https://t.co/cMjskOLck8","The Setsubun memorial service is over, so Tsumugi's house has also been changed to the Setsubun style.

 #Senryu-ji Temple #Sightseeing in Tottori #Hino Town Hino-gun #Temple #Shrines and Temples #Temple Tour #Station Memo #Station Memo Trip #Tsumugi Event #Setsubun #Mamemaki https://t.co/cMjskOLck8"
69,69,2023-02-02 22:44:01+00:00,senryuji_hino,"おはようございます

本日の #泉龍寺 は曇りです
最高気温5度・最低気温マイナス5度
現在マイナス1度です

本日は18:00より節分の法要と豆まきを行います
お近くの方はお気軽にお立ち寄りください

#鳥取観光 #日野郡日野町 #お寺 #神社仏閣 #お寺巡り #駅メモ #駅メモ旅 #つむぎイベント https://t.co/eSbFpxQ3ax","good morning

#Senryu-ji Temple is cloudy today
Highest temperature 5°C, lowest temperature -5°C
It's minus 1 degree right now

Setsubun memorial service and bean-scattering ceremony will be held from 18:00 today.
If you are in the area, please feel free to drop by.

#Tottori sightseeing #Hino-cho, Hino-gun #Temple #Shrines and temples #Temple tour #Station memo #Station memo trip #Tsumugi event https://t.co/eSbFpxQ3ax"
70,70,2023-02-02 03:09:34+00:00,komarug,雪が溶けたら再度鳥取観光へ🚗,"When the snow melts, go back to Tottori sightseeing🚗"
71,71,2023-02-02 00:16:58+00:00,kaoruko_mdzs,"@tokino816 鯖美味しそう！旅行いいなあ〜🤤
鳥取観光したことないのですがいつか砂丘行ってみたいです！","@tokino816 Mackerel looks delicious! Travel is good 🤤
I have never been to Tottori, but I would like to visit the sand dunes someday!"
